name,star,review,response,review 
CHAIEB LOQMAN,5 stars,,0,Dr Chaieb Loqman est son équipe sont les meilleurs dans le domaine. Je recommande vivement avec les yeux fermés. ❣️🐼❤️ …
CHAIEB LOQMAN,5 stars,,0,Un super dentiste accueillant et à l’écoute de ses patients !
CHAIEB LOQMAN,5 stars,,0,Le meilleur dans son domaine
CHAIEB LOQMAN,5 stars,,0,
FERNEY PAULINE,5 stars,,1,"Quelle chance d'avoir trouvé cette dentiste! Elle explique très bien ce qu'elle fait, ma fille était ravie et n'appréhende pas la prochaine séance... elle est limite impatiente d'y retourner 😆 exceptionnel ! …"
FERNEY PAULINE,5 stars,,1,"Excellent dentiste. Très à l'écoute, patiente et pédagogue. Mon fils ( très peureux) adore y aller"
FERNEY PAULINE,1 star,,1,"Elle a refusé de soigner mon fils de 5 ans et nous conseiller aller a l'hôpital parceque qu'il laissé pas faire, c'est un enfant de 5 ans et elle est dentiste pédiatre, mon fils a mal a dents et trouver une rendez-vous a l'hôpital c'est mission impossible 😭 …"
FERNEY PAULINE,5 stars,,0,"Dr Ferney est une professionnelle rassurante pour les enfants. Ma fille de 7 ans a eu des soins qui se sont très bien déroulé.
Les explications sont très claires,  dentiste et personnels à l'écoute.
Le cabinet est très propre et les horaires de rendez vous sont respectés.
Merci . Je ne peux que recommander cette établissement dentaire."
FERNEY PAULINE,5 stars,,0,Excellente dentiste cest tres bien metre lenfant en confiant
FERNEY PAULINE,5 stars,,0,"5 Étoiles pour Dr FERNEY , professionnel, au petit soins, souriante , toujours a l'écoute, a chaque fois j'appelle pour un rendez vous elle fait tout pour me trouver un créneau le plus proche, dommage qu'elle prend plus les adultes ( je respecte son choix bienûr 🤗).

Par contre je recommande pas son collègue , j'ai du mal à trouver un rendez vous ! Il n'est pas a l'écoute, la dernière fois je suis allé pour une dent sensible il me conseille un dentifrice qui n'a jamais marché! Et quand j'appelle la secrétaire pour un rendez vous , toujours pour le même problème , elle me dit je vais voir avec lui et je vous rappel demain ( elle m'a jamais rappelé) ....bref c'est un sketch."
FERNEY PAULINE,5 stars,,0,"Dentiste pour enfant Formidable ! J'ai eu deux rendez-vous pour traitement de caries pour mon fils qui a 8 ans.  Une personne très réactive,  dynamique et très rassurante ! Merci beaucoup ! Je la recommande et sans hésitation !"
FERNEY PAULINE,5 stars,,0,Docteur ferney vraiment formidable après être allez chez 2 autres dentiste pourtant spécialisé pour les enfant docteur ferney et sa collègue on réussi à soigné notre enfant sans problème bravo pour leur travail et leur tact avec les enfants
FERNEY PAULINE,5 stars,,0,Mon fils auparavant il avait peur des dentistes  depuis qu'il et suivi chez Pauline ferney mon fils a le grand sourire quand on va la bas au top avec les enfants
FERNEY PAULINE,1 star,,0,"Fuyez !!!! Avant même de faire une radio pour vérifier elle vous dit qu’il faudra arracher la dent à peine cariée sur un enfant de 3ans !! Heureusement que son dentiste attitré n’est pas le Dr Ferney, et il va bel et bien garder sa dent ! Honteux. Rdv expéditif, une vraie usine."
FERNEY PAULINE,4 stars,,0,"excellent dentiste, qui sait mettre à l'aise, très pro! je continuerai à aller chez elle. cabinet très bien situé. cependant secrétaires très désagréables aussi bien au téléphone qu'en face et ne prennent pas la peine d'annuler des rdv alors qu'on appelle 1 jour avant (sympa le petit mail doctolib qu'on reçoit ensuite pour nous indiquer que nous ne sommes pas venus au rdv et cela sans prévenir)"
FERNEY PAULINE,5 stars,,0,"Venu pour pose d'une biodentine sur une dent que mon dentiste habituel disait vouée à la dévitalisation, elle a pu être sauvée par le Dr Ferney. Pas de douleurs lors de l'intervention. De légères douleurs dans les 2 jours après l'intervention, maitenant tout est en ordre. Très satisfait"
FERNEY PAULINE,1 star,,0,"N'écoute pas ses patients, n'explique pas les soins qu'elle fait. Par contre pour empocher 300€pour un blanchiment, elle est à l'écoute. Trop speed, consultation 15 minutes top chrono. Même pas capable de prendre des empreintes,"
FERNEY PAULINE,5 stars,,0,"Dr Ferney est une dentiste très agréable, très professionnelle, à l'écoute et aux petits soins.
Je la recommande !
Enfin un dentiste qu'on a envie d'aller voir :)"
FERNEY PAULINE,5 stars,,0,"Excellent dentiste, elle a su calmer les peurs de ma fille et a fait un travail très soigné."
FERNEY PAULINE,5 stars,,0,"Dentiste qui se préoccupe réellement de ses patients, adorable avec les enfants, donne des rdv d'urgences le jour même si réellement besoin, si je pouvais mettre plus que 5 étoiles je l'aurai mis sans hésiter."
FERNEY PAULINE,5 stars,,0,Le docteur Ferney est très agréable et saura vous soigner dans les meilleurs conditions. De plus ses délais de RDV sont très courts pour une grande ville comme Strasbourg!
FERNEY PAULINE,5 stars,,0,"Dentiste très professionnel qui s'occupe aussi bien, des enfants, que des adultes. Je recommande chaudement à toutes les personnes qui craignent de retourner chez le dentiste."
FERNEY PAULINE,5 stars,,0,"Un grand merci pour tout, J’ai vraiment eu de la chance d’être tombé sur ce dentiste extrêmement sympathique avec les enfants 💫 et très à l’écoute je conseille 100 % …"
FERNEY PAULINE,5 stars,,0,"Très beau cabinet dentaire, petite musique d’ambiance très agréable. Je recommande fortement Dr Ferney. 👍🏼 …"
FERNEY PAULINE,5 stars,,0,Si vous avez peur d'aller chez le dentiste vous pourrez aller chez le docteur Ferney les yeux fermés grâce à son professionnalisme et son envie d'être aux petits soins
FERNEY PAULINE,5 stars,,0,Excellent dentiste excellent cabinet excellente assistante je recommande à  💯 pourcent . …
FERNEY PAULINE,5 stars,,0,Très bonne expérience avec le docteur Ferney. Je recommande!
FERNEY PAULINE,5 stars,,0,Très bon dentiste. La prise en charge était parfaite
FERNEY PAULINE,5 stars,,0,"Très professionnelle, toujours à l’heure et bienveillante !
Je conseille"
FERNEY PAULINE,5 stars,,0,Super dentiste👍 …
FERNEY PAULINE,1 star,,0,"You just want to make money with terrible service. We went for a pain in a tooth and they assured us that a simple filling would be enough although we asked about endodontics, since we already had a filling in said tooth.

After the filling we had to return due to much worse pain than what we had gone for in the first instance. Our surprise resulted in the fact that when we returned from the emergency room, he anesthetized my wife as soon as she sat down and was already preparing to do a root canal without prior consent and without saying a word... No budget, no nothing!

When asked to pull out the tooth directly, they flatly refused because that doesn't make any money... Of course they charged us for the consultation even though we were there due to the ""doctor's"" malpractice.

They had already warned us not to go but we didn't listen, having a freer calendar than the rest (now I understand why...) and not being with the same dentist... We gave them a vote of confidence and left badly off, never again!

Run away as quickly as possible from this dental clinic and this dentist in particular!"
FERNEY PAULINE,5 stars,,0,
FERNEY PAULINE,2 stars,,0,
FERNEY PAULINE,5 stars,,0,
FERNEY PAULINE,5 stars,,0,
FERNEY PAULINE,5 stars,,0,
FERNEY PAULINE,5 stars,,0,
MARESCAUX GUILLAUME,5 stars,,0,"Dr Marescaux est très pédagogue, il prend le temps d’expliquer les choses très calmement et de manière claire, je recommande vivement d’autant plus qu’il prend en rendez-vous très tôt le matin."
MARESCAUX GUILLAUME,5 stars,,0,"Dentiste très sympathique et professionnel, qui prend le temps d’expliquer et de répondre à mes questions. Très prévenant avec les enfants. Je recommande le Dr Marescaux."
MARESCAUX GUILLAUME,5 stars,,0,"Super dentiste, délicat et de bon conseils. Je recommande +++"
MARESCAUX GUILLAUME,5 stars,,0,"Super cabinet dentaire, et toutes l'équipe est au top merci bravo"
MARESCAUX GUILLAUME,5 stars,,0,"Dentiste hyper sympa, consciencieux et qui explique ce qu'il fait et pourquoi. Je recommande chaudement."
MARESCAUX GUILLAUME,5 stars,,0,Soin de très grande qualité. Equipe au top. Merci
MARESCAUX GUILLAUME,5 stars,,0,
MARESCAUX GUILLAUME,5 stars,,0,
MARESCAUX GUILLAUME,5 stars,,0,
HIRSCHNER MAXIME,5 stars,,0,"Difficile de trouver « le bon dentiste » et bien pour ma part , c’est fait ! Superbe dentiste ! Je vous le conseille fortement ... Très professionnel, sympathique vous met à l’aise et surtout très compétent !! Son assistante est tout aussi extraordinaire que lui ! Merci 🙏🏼 👍🏻👍🏻 …"
HIRSCHNER MAXIME,5 stars,,0,"Au delà de son professionnalisme , j'y ajouterai une patience sans limite aux phobiques de la roulette en plus d'être sympathique on s'y rend presque avec plaisir ! Je recommande !"
HIRSCHNER MAXIME,5 stars,,0,"Dentiste jeune, dynamique et professionnel, rien à redire. Prends le temps qu'il faut.
Je recommande fortement."
HIRSCHNER MAXIME,5 stars,,0,
HIRSCHNER MAXIME,5 stars,,0,
HIRSCHNER MAXIME,5 stars,,0,
BOUKARI ABDESSAMAD,5 stars,,0,Dentiste honnête et très compétent. Il m'a été recommandé par mon médecin traitant et je recommande à mon tour les yeux fermés.
BOUKARI ABDESSAMAD,5 stars,,0,"J ai retiré une dents de sagesse chez ce dentiste. Aucune douleur, très professionnel je recommande"
BOUKARI ABDESSAMAD,1 star,,0,C'est un arnaqueur !!!il est juste bon pour les implants !il m'a fait 2 contrôles avec radios suite à pose d'implant et me les a facturés tous les 2 sous pretexte que c'etait sa femme qui l'avait remplacé etlui il doit être aveugle car la première radio apparaissait bien sur mon dossier.....😤 …
BOUKARI ABDESSAMAD,1 star,,0,"Un rendez vous prévu, j'arrive au cabinet, il est fermé exceptionnellement mais prévenir la clientèle serai trop demandé? Très déçu de la relation client. Je déconseille fortement"
BOUKARI ABDESSAMAD,5 stars,,0,"Excellent chirurgien dentiste, compétent et attentionné. A recommander."
BOUKARI ABDESSAMAD,1 star,,0,ça déborde
BOUKARI ABDESSAMAD,5 stars,,0,
BOUKARI ABDESSAMAD,4 stars,,0,
BOUKARI ABDESSAMAD,5 stars,,0,
BOUKARI ABDESSAMAD,1 star,,0,
ROUILLAY LEO,5 stars,,1,"Un grand merci au Dr Rouillay qui a su m'aider à aller au-delà de ma peur du dentiste et qui m'a permis pour la première fois d'aller au bout de mes soins. Le Docteur est rapide, soigneux, très efficace. Son équipe est adorable. Tout est fait pour vous mettre à l'aise (le joli cabinet, la musique de votre choix).
Bref je peux enfin mâcher sans peur, rire sans honte, et je revis, encore merci !"
ROUILLAY LEO,5 stars,,1,"Que dire de plus à part un grand MERCI! Dr Karpatchev est très gentille calme et explique très bien et elle est très professionnelle. Étant une grande grande peureuse du dentiste elle m’a proposée lors de mes soins d’utiliser le MEOPA qui a été une vrai aide pour moi, si vous avez des peurs petites ou grandes foncez dans ce cabinet ils sont vraiment parfait! Je recommande à 100%"
ROUILLAY LEO,5 stars,,1,"Un grand merci au docteur Karpatchev : rassurante, à l'écoute et très efficace. L'ensemble du personnel est très agréable.
Je recommande ce cabinet dentaire !"
ROUILLAY LEO,5 stars,,1,"Ayant une phobie assez lourde du dentiste, le docteur Véra Karpatchev m’a été recommandé.
J’y suis allé avec crainte comme à chaque fois.
J’ai été écouté dés mon arrivée, je n’ai jamais eu de prise en charge aussi bienveillante et rassurante.
J’ai pu avoir un masque qui me permettais de me détendre lors des séances, aussi le Docteur pratiquait avec moi de l’hypnose pour que je sois plus tranquillisé.
J’ai eu de gros soins dentaires et qui se sont pour la première fois très bien passé.
Je recommande ce cabinet.
Merci,"
ROUILLAY LEO,5 stars,,1,"Je me suis rendue à ce cabinet pour l’extraction de mes dents de sagesse et je continue à leur faire confiance pour la santé de mes dents. Le Dr Rouillay est à l’écoute de ses patients, très pédagogue et vif. Il sait s’adapter aux besoins de ses patients et les conseille avec soin."
ROUILLAY LEO,5 stars,,1,"Super bonne expérience dans ce cabinet, le dentiste Dr Rouillay qui m’a reçue est très à l’écoute, il prend le temps de bien connaître son patient et explique en détail les manipulations qu’il va effectuer. Je recommande à 100%"
ROUILLAY LEO,5 stars,,1,Très bon dentiste très à l'écoute des patients phobique je recommande fortement si vous êtes très phoniques c'est le meilleur cabinet dentaire
ROUILLAY LEO,5 stars,,1,"J’ai eu une expérience exceptionnelle chez ce dentiste ! L’équipe est professionnelle, accueillante et toujours à l’écoute de mes besoins. Les soins sont réalisés avec précision et douceur, rendant chaque visite agréable. Je recommande vivement ce cabinet pour tous ceux qui recherchent des soins dentaires de qualité supérieure ! ⭐⭐⭐⭐⭐"
ROUILLAY LEO,5 stars,,1,"Me Greiner est une dentiste exceptionnelle
Grace au Meopa et a son professionnalisme je n’ai plus aucune crainte à aller chez le dentiste.. en plus les secretaires sont hyper adorables et arrangeantes. Rien a dire
Merci a vous❤️"
ROUILLAY LEO,5 stars,,1,"Très beau cabinet, une équipe professionnelle et des praticiens disponibles et bien veillants.  Leurs conseils sont avisés et adaptés. Je recommande vivement !!"
ROUILLAY LEO,5 stars,,1,"C’est pour la première fois que je prends le temps de partager mon avis en public parce que c’est grâce à ces avis que j’ai pu choisir le meilleur dentiste chez qui je peux soigner mes dents. Docteur Léo est très compétent, attentionné, gentil, organisé et qui prend le temps d’expliquer les choses avec pédagogie !
Il m’a couronné une dent incisive et mis des inlay/onlay dentaires. Il m’a offert une vie normale comme les autres !
Premièrement je le remercie et deuxièmement je le recommande fortement !"
ROUILLAY LEO,5 stars,,1,"Je suis une personne qui n’avais plus été au dentiste depuis plus de 10ans.. avec une boule au ventre, en pleure en arrivant jusqu’au jour où j’ai passer le ´cap’ . Praticienne géniale, a l’écoute, qui rassure. Qui ne juge absolument pas, qui a pris le temps de m’expliquer, qui a eu énormément de patience et a répondu à toutes mes attentes. Grâce à cette dentiste qui m’a aider j’ai apres 10ans retrouver un sourire et confiance en moi. J’ai opté pour le gaz meopa qui m’a beaucoup aider aussi, à me mettre à l’aise et me sentir détendu. Assistante tout aussi sympathique et patiente et aimable . Je recommande vraiment docteur vera grenier et son équipe  ! Merci encore !!"
